Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Symbol,Total Unusual Items,Total Unusual Items Excluding Goodwill,Minority Interests,Special Income Charges,Gain On Sale Of Ppe,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Gain On Sale Of Security,Other Operating Expenses,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Rent Expense Supplemental,Average Dilution Earnings,Other Special Charges,Impairment Of Capital Assets,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Amortization,Amortization Of Intangibles Income Statement,Preferred Stock Dividends,Earnings From Equity Interest Net Of Tax,General And Administrative Expense,Other Gand A,Net Income Discontinuous Operations,Gain On Sale Of Business,Write Off,Salaries And Wages,Total Other Finance Cost,Other Taxes,Provision For Doubtful Accounts,Depreciation Income Statement,Insurance And Claims,Rent And Landing Fees,Excise Taxes,Depletion Income Statement,Securities Amortization
66000.0,0.22,135500000.0,53500000.0,45400000.0,966500000.0,135800000.0,90400000.0,-21000000.0,22100000.0,1100000.0,53266000.0,53500000.0,1127900000.0,,136300000.0,135900000.0,0.39,0.39,53500000.0,53500000.0,53500000.0,53500000.0,53500000.0,14800000.0,68300000.0,3600000.0,3300000.0,-21000000.0,22100000.0,1100000.0,85700000.0,132900000.0,,116000000.0,218600000.0,995000000.0,1213600000.0,1213600000.0,LEG,300000.0,300000.0,0.0,300000.0,300000.0,,,,,16900000.0,16900000.0,,,,,,,16900000.0,16900000.0,,,,,,,,,,,,,,,,,
-1166099.0,0.227,950170000.0,719334000.0,27139000.0,6237715000.0,945033000.0,917894000.0,,,,723304901.0,719334000.0,6395036000.0,,276946000.0,276946000.0,2.57,2.57,712434000.0,712434000.0,719334000.0,719921000.0,719921000.0,210865000.0,930786000.0,12892000.0,48574000.0,,,,917894000.0,157321000.0,,157321000.0,1075215000.0,6237715000.0,7312930000.0,7312930000.0,LEN,-5137000.0,-5137000.0,-587000.0,,,,-30545000.0,-5137000.0,,,,,0.0,,,,6900000.0,,,,,157321000.0,157321000.0,,,,,,,,,,,,,
-8408164.57211,0.233612,1975539000.0,1361287000.0,29018000.0,8921318000.0,1939547000.0,1910529000.0,,,,1388870835.42789,1361287000.0,9057654000.0,,279438000.0,279438000.0,4.82,4.82,1345971000.0,1345971000.0,1361287000.0,1367289000.0,1367289000.0,416780000.0,1784069000.0,-126460000.0,-50789000.0,,,,1910529000.0,136336000.0,,136336000.0,2046865000.0,8921318000.0,10968183000.0,10968183000.0,LEN,-35992000.0,-35992000.0,-6002000.0,,,,-39679000.0,-35992000.0,,,,,0.0,,,,15316000.0,,,,,136336000.0,136336000.0,,,,,,,,,,,,,
-3833972.0,0.244,1542091000.0,1108996000.0,37107000.0,7126188000.0,1526378000.0,1489271000.0,,,,1120875028.0,1108996000.0,7240332000.0,,282854000.0,282854000.0,3.87,3.87,1095775000.0,1095775000.0,1108996000.0,1116952000.0,1116952000.0,358209000.0,1475161000.0,-14110000.0,25592000.0,,,,1489271000.0,114144000.0,,114144000.0,1603415000.0,7126188000.0,8729603000.0,8729603000.0,LEN,-15713000.0,-15713000.0,-7956000.0,,,,-23989000.0,-15713000.0,,,,,0.0,,,,13221000.0,,,,,114144000.0,114144000.0,,,,,,,,,,,,,
6221268.0,0.244,1208150000.0,871694000.0,23734000.0,6710486000.0,1233647000.0,1209913000.0,,,,852418268.0,871694000.0,6835238000.0,,284910000.0,284910000.0,3.01,3.01,858187000.0,858187000.0,871694000.0,877742000.0,877742000.0,280879000.0,1158621000.0,-51292000.0,-27034000.0,,,,1209913000.0,124752000.0,,124752000.0,1334665000.0,6710486000.0,8045151000.0,8045151000.0,LEN,25497000.0,25497000.0,-6048000.0,,,,-49755000.0,25497000.0,,,,,0.0,,,,13507000.0,,,,,124752000.0,124752000.0,,,,,,,,,,,,,
-464000.0,0.232,500800000.0,228000000.0,154500000.0,2184900000.0,498800000.0,344300000.0,-46900000.0,46900000.0,,229536000.0,228000000.0,2847800000.0,321300000.0,84700000.0,84100000.0,2.69,2.71,228000000.0,228000000.0,228000000.0,228300000.0,228300000.0,69100000.0,297400000.0,15500000.0,17400000.0,-46900000.0,46900000.0,,328800000.0,568500000.0,,508400000.0,897300000.0,2279300000.0,3176600000.0,3190600000.0,LH,-2000000.0,-2000000.0,-300000.0,-12400000.0,-4900000.0,5000000.0,100000.0,10400000.0,,60100000.0,60100000.0,,,,2500000.0,,,60100000.0,60100000.0,,,,,0.0,,,,,,,,,,,,
-69153000.0,0.21,377400000.0,-167100000.0,146400000.0,2124700000.0,48100000.0,-98300000.0,-48800000.0,48800000.0,,93047000.0,-167100000.0,2804000000.0,-122800000.0,85500000.0,84900000.0,-1.97,-1.97,-167100000.0,-167100000.0,-167100000.0,-166800000.0,-166800000.0,19700000.0,-147100000.0,-327600000.0,1600000.0,-48800000.0,48800000.0,,229300000.0,592100000.0,,532900000.0,821400000.0,2211900000.0,3033300000.0,3041600000.0,LH,-329300000.0,-329300000.0,-300000.0,-352100000.0,,18300000.0,100000.0,22800000.0,,59200000.0,59200000.0,,,,333800000.0,,,59200000.0,59200000.0,,,,,0.0,,,,,,,,,,,,
-138600.0,0.231,435500000.0,183300000.0,145900000.0,2115400000.0,434900000.0,289000000.0,-50300000.0,50300000.0,,183761400.0,183300000.0,2786800000.0,252300000.0,87000000.0,86600000.0,2.11,2.12,183300000.0,183300000.0,183300000.0,183600000.0,183600000.0,55100000.0,238700000.0,19000000.0,19900000.0,-50300000.0,50300000.0,,270000000.0,581200000.0,,525500000.0,851200000.0,2205600000.0,3056800000.0,3063800000.0,LH,-600000.0,-600000.0,-300000.0,-17700000.0,,7500000.0,-300000.0,17100000.0,,55700000.0,55700000.0,,,,10200000.0,,,55700000.0,55700000.0,,,,,0.0,,,,,,,,,,,,
-3426300.0,0.243,411800000.0,155000000.0,142900000.0,2100100000.0,397700000.0,254800000.0,-49800000.0,49800000.0,,165673700.0,188900000.0,2748800000.0,266300000.0,89103774.0,88685446.0,2.12,2.13,188900000.0,188900000.0,188900000.0,189100000.0,155200000.0,49800000.0,205000000.0,-30100000.0,-16900000.0,-49800000.0,49800000.0,,284900000.0,557300000.0,,505800000.0,842200000.0,2191500000.0,3033700000.0,3039800000.0,LH,-14100000.0,-14100000.0,-200000.0,-18600000.0,,15800000.0,900000.0,4500000.0,,51500000.0,51500000.0,,,,2800000.0,,,51500000.0,51500000.0,,,,,33900000.0,,,,,,,,,,,,
-2256000.0,0.235,474700000.0,208000000.0,142100000.0,2099000000.0,465100000.0,323000000.0,-50700000.0,50700000.0,,215344000.0,212900000.0,2698300000.0,329800000.0,89000000.0,88400000.0,2.39,2.41,212900000.0,212900000.0,212900000.0,213300000.0,208400000.0,63900000.0,272300000.0,-16500000.0,-4800000.0,-50700000.0,50700000.0,,339500000.0,510600000.0,,457200000.0,850100000.0,2187700000.0,3037800000.0,3044100000.0,LH,-9600000.0,-9600000.0,-400000.0,-9700000.0,,7500000.0,-2100000.0,100000.0,,53400000.0,53400000.0,,,,2200000.0,,,53400000.0,53400000.0,,,,,4900000.0,,,,,,,,,,,,
-659600.0,0.194,193400000.0,124300000.0,24000000.0,707100000.0,190000000.0,166000000.0,-11800000.0,11800000.0,,127040400.0,124300000.0,878100000.0,166800000.0,35800000.0,35600000.0,3.47,3.49,124300000.0,124300000.0,124300000.0,124300000.0,124300000.0,29900000.0,154200000.0,-3000000.0,-800000.0,-11800000.0,11800000.0,,169000000.0,171000000.0,,170700000.0,340000000.0,707100000.0,1047100000.0,1047100000.0,LII,-3400000.0,-3400000.0,,-2000000.0,400000.0,,1200000.0,-1400000.0,300000.0,,,,,2400000.0,,,,,,,,170700000.0,170700000.0,,,,0.0,,,,,,,,,
-866666.666667,0.166667,218200000.0,144500000.0,24000000.0,800000000.0,213000000.0,189000000.0,-11300000.0,15600000.0,,148833333.333333,144500000.0,977300000.0,185300000.0,35800000.0,35600000.0,4.04,4.07,144500000.0,144500000.0,144500000.0,144500000.0,144500000.0,28900000.0,173400000.0,7200000.0,11900000.0,-11300000.0,15600000.0,,177500000.0,177300000.0,,177500000.0,354800000.0,800000000.0,1154800000.0,1154800000.0,LII,-5200000.0,-5200000.0,,-5300000.0,-900000.0,2900000.0,500000.0,100000.0,-200000.0,,,,,,,,,,,,,177500000.0,177900000.0,,,0.0,,,,,,,,,,
-15897600.0,0.256,270000000.0,130400000.0,21500000.0,937800000.0,207900000.0,186400000.0,-11200000.0,11200000.0,,176602400.0,130400000.0,1116900000.0,186800000.0,35700000.0,35500000.0,3.65,3.67,130400000.0,130400000.0,130400000.0,130400000.0,130400000.0,44800000.0,175200000.0,-63000000.0,-5100000.0,-11200000.0,11200000.0,,249400000.0,179100000.0,,179200000.0,428500000.0,937800000.0,1366300000.0,1366300000.0,LII,-62100000.0,-62100000.0,,-63300000.0,200000.0,300000.0,4200000.0,1200000.0,-100000.0,,,,,,,,,,,,,179200000.0,178900000.0,,,63200000.0,300000.0,,,,,,,,,
-299200.0,0.176,301300000.0,217200000.0,20900000.0,953600000.0,299600000.0,278700000.0,-15000000.0,15000000.0,,218600800.0,217200000.0,1134800000.0,278800000.0,35600000.0,35500000.0,6.1,6.12,217200000.0,217200000.0,217200000.0,217200000.0,217200000.0,46500000.0,263700000.0,2100000.0,700000.0,-15000000.0,15000000.0,,276600000.0,181200000.0,,181400000.0,457800000.0,953600000.0,1411400000.0,1411400000.0,LII,-1700000.0,-1700000.0,,-3800000.0,1000000.0,0.0,3100000.0,2100000.0,-200000.0,,,,,4800000.0,,,,,,,,181400000.0,181300000.0,,,,100000.0,,,,,,,,,
-238700.0,0.217,160000000.0,98000000.0,19600000.0,742800000.0,158900000.0,139300000.0,-14200000.0,14200000.0,,98861300.0,98000000.0,909700000.0,139500000.0,35600000.0,35500000.0,2.75,2.76,98000000.0,98000000.0,98000000.0,98000000.0,98000000.0,27100000.0,125100000.0,-400000.0,-2600000.0,-14200000.0,14200000.0,,139700000.0,166900000.0,,167700000.0,306600000.0,742800000.0,1049400000.0,1049400000.0,LII,-1100000.0,-1100000.0,,-2100000.0,300000.0,0.0,700000.0,1000000.0,-800000.0,,,,,2400000.0,,,,,,,,167700000.0,167500000.0,,,,200000.0,,,,,,,,,
-9210000.0,0.307,425000000.0,158000000.0,100000000.0,2240000000.0,395000000.0,295000000.0,-58000000.0,64000000.0,6000000.0,178790000.0,158000000.0,3384000000.0,289000000.0,267700000.0,267100000.0,0.59,0.59,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,71000000.0,231000000.0,-30000000.0,,-58000000.0,64000000.0,6000000.0,319000000.0,1133000000.0,,1044000000.0,1452000000.0,2251000000.0,3703000000.0,3535000000.0,LKQ,-30000000.0,-30000000.0,,-30000000.0,,30000000.0,,,,89000000.0,89000000.0,,,,,,,45000000.0,45000000.0,,-2000000.0,,,,,,,,,,44000000.0,,,,,
-2518018.018018,0.193694,399000000.0,184000000.0,100000000.0,2090000000.0,386000000.0,286000000.0,-54000000.0,64000000.0,10000000.0,194481981.981982,177000000.0,3212000000.0,277000000.0,268100000.0,267600000.0,0.66,0.66,177000000.0,177000000.0,177000000.0,178000000.0,185000000.0,43000000.0,222000000.0,-13000000.0,,-54000000.0,64000000.0,10000000.0,289000000.0,1110000000.0,,1022000000.0,1399000000.0,2102000000.0,3501000000.0,3356000000.0,LKQ,-13000000.0,-13000000.0,-1000000.0,-13000000.0,,12000000.0,,0.0,,88000000.0,88000000.0,,,,,,,45000000.0,45000000.0,,6000000.0,,,-7000000.0,0.0,,,,,,43000000.0,,,,,
-5424000.0,0.226,433000000.0,207000000.0,84000000.0,2170000000.0,409000000.0,325000000.0,-48000000.0,62000000.0,14000000.0,225576000.0,208000000.0,3233000000.0,308000000.0,268400000.0,267800000.0,0.78,0.78,208000000.0,208000000.0,208000000.0,208000000.0,207000000.0,60000000.0,263000000.0,-24000000.0,,-48000000.0,62000000.0,14000000.0,335000000.0,1055000000.0,,979000000.0,1390000000.0,2178000000.0,3568000000.0,3407000000.0,LKQ,-24000000.0,-24000000.0,0.0,-27000000.0,,27000000.0,,3000000.0,,76000000.0,76000000.0,,,,,,,36000000.0,36000000.0,,4000000.0,,,1000000.0,0.0,,,,,,40000000.0,,,,,
4200000.0,0.28,496000000.0,281000000.0,70000000.0,2025000000.0,511000000.0,441000000.0,-41000000.0,52000000.0,11000000.0,270200000.0,281000000.0,3033000000.0,407000000.0,268200000.0,267600000.0,1.05,1.05,281000000.0,281000000.0,281000000.0,282000000.0,282000000.0,109000000.0,389000000.0,15000000.0,,-41000000.0,52000000.0,11000000.0,415000000.0,999000000.0,,938000000.0,1414000000.0,2034000000.0,3448000000.0,3259000000.0,LKQ,15000000.0,15000000.0,-1000000.0,-8000000.0,,8000000.0,,23000000.0,,61000000.0,61000000.0,,,,,,,23000000.0,23000000.0,,2000000.0,,,0.0,0.0,,,,,,38000000.0,,,,,
1305000.0,0.261,457000000.0,270000000.0,65000000.0,1970000000.0,462000000.0,397000000.0,-27000000.0,36000000.0,9000000.0,266305000.0,270000000.0,2966000000.0,365000000.0,268300000.0,267400000.0,1.01,1.01,270000000.0,270000000.0,270000000.0,270000000.0,270000000.0,94000000.0,361000000.0,5000000.0,,-27000000.0,36000000.0,9000000.0,383000000.0,989000000.0,,931000000.0,1372000000.0,1977000000.0,3349000000.0,3152000000.0,LKQ,5000000.0,5000000.0,,-18000000.0,,18000000.0,,23000000.0,,58000000.0,58000000.0,,,,,,,22000000.0,22000000.0,,3000000.0,,,0.0,,,,,,,36000000.0,,,,,
-10962000.0,0.116,3210800000.0,2242900000.0,400600000.0,1673500000.0,3116300000.0,2715700000.0,-133800000.0,179600000.0,45800000.0,2326438000.0,2242900000.0,6032400000.0,,903800000.0,900800000.0,2.48,2.49,2242900000.0,2242900000.0,2242900000.0,2242900000.0,2242900000.0,293200000.0,2536100000.0,-65700000.0,28800000.0,-133800000.0,179600000.0,45800000.0,2735600000.0,4358900000.0,2522800000.0,1836100000.0,7094500000.0,1673500000.0,8768000000.0,8768000000.0,LLY,-94500000.0,-94500000.0,,-110500000.0,,,,16000000.0,,,,,,110500000.0,,,,,,,,1836100000.0,1952200000.0,,,,-116100000.0,,,,,,,,,
-72372409.119898,0.127192,3603700000.0,2189700000.0,387700000.0,1788000000.0,3034700000.0,2647000000.0,-93700000.0,138200000.0,44500000.0,2686327590.880102,2189700000.0,5813400000.0,,949379000.0,949379000.0,2.30635,2.30635,2189700000.0,2189700000.0,2189700000.0,2189700000.0,2189700000.0,319100000.0,2508800000.0,-937500000.0,-368500000.0,-93700000.0,138200000.0,44500000.0,3540000000.0,4025400000.0,2562700000.0,1462700000.0,7565400000.0,1788000000.0,9353400000.0,9353400000.0,LLY,-569000000.0,-569000000.0,,-690300000.0,,,,121300000.0,,,,,,622600000.0,,,,,,,,1462700000.0,1924600000.0,,,,,,,,,,,,,
-637980000.0,0.21,4000800000.0,-57400000.0,411000000.0,1860100000.0,962800000.0,551800000.0,-75700000.0,124600000.0,48900000.0,2342620000.0,-57400000.0,6073100000.0,,899800000.0,899800000.0,-0.06,-0.06,-57400000.0,-57400000.0,-57400000.0,-57400000.0,-57400000.0,484600000.0,427200000.0,-2922600000.0,115400000.0,-75700000.0,124600000.0,48900000.0,3425500000.0,4213000000.0,2409100000.0,1803900000.0,7638500000.0,1860100000.0,9498600000.0,9498600000.0,LLY,-3038000000.0,-3038000000.0,,-2975100000.0,,,,-62900000.0,,,,,,2975100000.0,0.0,,,,,,,1803900000.0,1803900000.0,,,,-115500000.0,,,,,,,,,
-25272000.0,0.156,2737500000.0,1763200000.0,366300000.0,1807400000.0,2575500000.0,2209200000.0,-74300000.0,120300000.0,46000000.0,1899928000.0,1763200000.0,5973700000.0,,902700000.0,899700000.0,1.95,1.96,1763200000.0,1763200000.0,1763200000.0,1763200000.0,1763200000.0,325700000.0,2088900000.0,-175200000.0,-13200000.0,-74300000.0,120300000.0,46000000.0,2338400000.0,4166300000.0,2356500000.0,1809800000.0,6504700000.0,1807400000.0,8312100000.0,8312100000.0,LLY,-162000000.0,-162000000.0,,-97100000.0,,,,-64900000.0,,,,,,97100000.0,,,,,,,,1809800000.0,1925400000.0,,,,-115600000.0,,,,,,,,,
-14362700.0,0.121,2113500000.0,1344900000.0,362300000.0,1626700000.0,1994800000.0,1632500000.0,-68600000.0,102800000.0,34200000.0,1449237300.0,1344900000.0,5245200000.0,,903300000.0,901000000.0,1.49,1.49,1344900000.0,1344900000.0,1344900000.0,1344900000.0,1344900000.0,184800000.0,1529700000.0,-116500000.0,2200000.0,-68600000.0,102800000.0,34200000.0,1714800000.0,3618500000.0,1985100000.0,1633400000.0,5333300000.0,1626700000.0,6960000000.0,6960000000.0,LLY,-118700000.0,-118700000.0,,-105000000.0,,,,-13700000.0,,,,,,105000000.0,,,,,,,,1633400000.0,1749200000.0,,,,-115800000.0,,,,,,,,,
0.0,0.158,2441000000.0,1545000000.0,351000000.0,15202000000.0,2441000000.0,2090000000.0,-255000000.0,255000000.0,,1545000000.0,1545000000.0,15150000000.0,2029000000.0,241600000.0,240700000.0,6.39,6.42,1545000000.0,1545000000.0,1545000000.0,1545000000.0,1545000000.0,290000000.0,1835000000.0,45000000.0,45000000.0,-255000000.0,255000000.0,,2045000000.0,-52000000.0,,-16000000.0,1993000000.0,15202000000.0,17195000000.0,17195000000.0,LMT,,,,,,,,,-36000000.0,,,,,,,,,,,,,-16000000.0,,,,,-16000000.0,,,,,,,,,
0.0,0.13007,2820000000.0,1866000000.0,421000000.0,16579000000.0,2820000000.0,2399000000.0,-254000000.0,254000000.0,,1866000000.0,1866000000.0,16581000000.0,2293000000.0,246100000.0,245200000.0,7.58,7.61,1866000000.0,1866000000.0,1866000000.0,1866000000.0,1866000000.0,279000000.0,2145000000.0,106000000.0,106000000.0,-254000000.0,254000000.0,,2293000000.0,2000000.0,,,2295000000.0,16579000000.0,18874000000.0,18874000000.0,LMT,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.138,2540000000.0,1684000000.0,350000000.0,14830000000.0,2540000000.0,2190000000.0,-237000000.0,237000000.0,,1684000000.0,1684000000.0,14836000000.0,2042000000.0,250200000.0,249300000.0,6.73,6.75,1684000000.0,1684000000.0,1684000000.0,1684000000.0,1684000000.0,269000000.0,1953000000.0,148000000.0,148000000.0,-237000000.0,237000000.0,,2042000000.0,6000000.0,,,2048000000.0,14830000000.0,16878000000.0,16878000000.0,LMT,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.162,2563000000.0,1681000000.0,334000000.0,14603000000.0,2563000000.0,2229000000.0,-223000000.0,223000000.0,,1681000000.0,1681000000.0,14558000000.0,2135000000.0,253600000.0,252800000.0,6.63,6.65,1681000000.0,1681000000.0,1681000000.0,1681000000.0,1681000000.0,325000000.0,2006000000.0,94000000.0,94000000.0,-223000000.0,223000000.0,,2135000000.0,-45000000.0,,,2090000000.0,14603000000.0,16693000000.0,16693000000.0,LMT,,,,,,,,,-45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.153,2521000000.0,1689000000.0,325000000.0,13080000000.0,2521000000.0,2196000000.0,-202000000.0,202000000.0,,1689000000.0,1689000000.0,12979000000.0,2037000000.0,255700000.0,254700000.0,6.61,6.63,1689000000.0,1689000000.0,1689000000.0,1689000000.0,1689000000.0,305000000.0,1994000000.0,49000000.0,49000000.0,-202000000.0,202000000.0,,2147000000.0,-101000000.0,,-110000000.0,2046000000.0,13080000000.0,15126000000.0,15126000000.0,LMT,,,,,,,,,9000000.0,,,,,,,,,,,,,-110000000.0,,,,,-110000000.0,,,,,,,,,
0.0,0.2,,1222000000.0,,,,1609000000.0,-81000000.0,81000000.0,,1222000000.0,1222000000.0,2587000000.0,,171100000.0,170000000.0,6.93,6.988235,1191000000.0,1188000000.0,1222000000.0,1222000000.0,1222000000.0,306000000.0,1528000000.0,279000000.0,,-81000000.0,81000000.0,,,,,,,,4115000000.0,4115000000.0,LNC,,,,,,,,,-1908000000.0,,,,3000000.0,,,,,,,34000000.0,,,,,,,,,,,,,,,,
-7983890.954151,0.23482,,-1235000000.0,,,,-1533000000.0,-195000000.0,81000000.0,,-1208983890.954151,-1235000000.0,2334000000.0,,170400000.0,169700000.0,-7.35,-7.342369,-1162000000.0,-1162000000.0,-1235000000.0,-1235000000.0,-1235000000.0,-379000000.0,-1614000000.0,258000000.0,,-195000000.0,81000000.0,,,,,,,,720000000.0,720000000.0,LNC,-34000000.0,-34000000.0,,-34000000.0,,,,,971000000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
0.0,0.18,,853000000.0,,,,1118000000.0,-84000000.0,84000000.0,,853000000.0,853000000.0,3194000000.0,,170890502.0,169645881.0,4.79,4.82,819000000.0,819000000.0,853000000.0,853000000.0,853000000.0,181000000.0,1034000000.0,233000000.0,,-84000000.0,84000000.0,,,,,,,,4228000000.0,4228000000.0,LNC,0.0,0.0,,0.0,,,,,-1367000000.0,,,,,,0.0,,,,,34000000.0,,,,,,,,,,,,,,,,
0.0,0.15,,511000000.0,,,,686000000.0,-84000000.0,84000000.0,,511000000.0,511000000.0,2333000000.0,,170497507.0,169581636.0,2.94,2.95,502000000.0,502000000.0,511000000.0,511000000.0,511000000.0,91000000.0,602000000.0,228000000.0,,-84000000.0,84000000.0,,,,,,,,2935000000.0,2935000000.0,LNC,,,,,,,,,-1976000000.0,,,,,,,,-2000000.0,,,11000000.0,,,,,,,,,,,,,,,,
0.0,0.25,,-881000000.0,,,,-1087000000.0,-83000000.0,83000000.0,,-881000000.0,-881000000.0,4989000000.0,,170485160.0,169357846.0,-5.37,-5.35,-909000000.0,-906000000.0,-881000000.0,-881000000.0,-881000000.0,-289000000.0,-1170000000.0,218000000.0,,-83000000.0,83000000.0,,,,,,,,3819000000.0,3819000000.0,LNC,,,,,,,,,624000000.0,,,,-3000000.0,,,,1254690000.0,,,25000000.0,,,,,,,,,,,,,,,,
0.0,0.115,1516000000.0,502000000.0,302000000.0,2989000000.0,1516000000.0,1214000000.0,-205000000.0,266000000.0,61000000.0,502000000.0,502000000.0,3099000000.0,1154000000.0,235000000.0,234200000.0,2.13,2.14,502000000.0,502000000.0,502000000.0,839000000.0,839000000.0,109000000.0,948000000.0,-1000000.0,-1000000.0,-205000000.0,266000000.0,61000000.0,1154000000.0,110000000.0,,101000000.0,1264000000.0,2989000000.0,4253000000.0,4071000000.0,LNG,0.0,0.0,-337000000.0,0.0,,,,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.179695,2800000000.0,1377000000.0,304000000.0,2190000000.0,2800000000.0,2496000000.0,-206000000.0,270000000.0,64000000.0,1377000000.0,1377000000.0,2388000000.0,2435000000.0,,,,,1377000000.0,1377000000.0,1377000000.0,1826000000.0,1826000000.0,400000000.0,2226000000.0,-3000000.0,-3000000.0,-206000000.0,270000000.0,64000000.0,2435000000.0,198000000.0,,178000000.0,2633000000.0,2190000000.0,4823000000.0,4619000000.0,LNG,0.0,0.0,-449000000.0,0.0,,,,,20000000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
-522000.0,0.174,3115000000.0,1701000000.0,298000000.0,1299000000.0,3112000000.0,2814000000.0,-225000000.0,283000000.0,58000000.0,1703478000.0,1701000000.0,1404000000.0,2755000000.0,242000000.0,240200000.0,7.03,7.08,1701000000.0,1701000000.0,1701000000.0,2091000000.0,2091000000.0,440000000.0,2531000000.0,1000000.0,4000000.0,-225000000.0,283000000.0,58000000.0,2755000000.0,105000000.0,,102000000.0,2860000000.0,1299000000.0,4159000000.0,4008000000.0,LNG,-3000000.0,-3000000.0,-390000000.0,-3000000.0,,,,,3000000.0,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,
-350000.0,0.175,2660000000.0,1369000000.0,297000000.0,1696000000.0,2658000000.0,2361000000.0,-236000000.0,291000000.0,55000000.0,1370650000.0,1369000000.0,1794000000.0,2308000000.0,243800000.0,242300000.0,5.61,5.65,1369000000.0,1369000000.0,1369000000.0,1707000000.0,1707000000.0,363000000.0,2070000000.0,-2000000.0,,-236000000.0,291000000.0,55000000.0,2308000000.0,98000000.0,,87000000.0,2406000000.0,1696000000.0,4102000000.0,3952000000.0,LNG,-2000000.0,-2000000.0,-338000000.0,-2000000.0,,,,,11000000.0,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,
3400000.0,0.17,8325000000.0,5434000000.0,297000000.0,-798000000.0,8345000000.0,8048000000.0,-262000000.0,297000000.0,35000000.0,5417400000.0,5434000000.0,-681000000.0,7991000000.0,245800000.0,243900000.0,22.1,22.28,5434000000.0,5434000000.0,5434000000.0,6435000000.0,6435000000.0,1316000000.0,7751000000.0,22000000.0,2000000.0,-262000000.0,297000000.0,35000000.0,7991000000.0,117000000.0,,107000000.0,8108000000.0,-798000000.0,7310000000.0,7125000000.0,LNG,20000000.0,20000000.0,-1001000000.0,20000000.0,,,,,10000000.0,,,,,-20000000.0,,,,,,,,117000000.0,117000000.0,,,,,,,,,,,,,
7600000.0,0.4,425000000.0,158000000.0,189000000.0,589000000.0,444000000.0,255000000.0,-107000000.0,107000000.0,,146600000.0,158000000.0,809000000.0,222000000.0,256500000.0,256200000.0,0.62,0.62,158000000.0,158000000.0,158000000.0,158000000.0,158000000.0,-10000000.0,148000000.0,33000000.0,-1000000.0,-107000000.0,107000000.0,,222000000.0,220000000.0,,,442000000.0,589000000.0,1031000000.0,1009000000.0,LNT,19000000.0,19000000.0,,19000000.0,,,15000000.0,,,189000000.0,189000000.0,,,-19000000.0,,,,,,,,,,,,,,,31000000.0,,,,,,,
237704.918033,0.008197,371000000.0,121000000.0,173000000.0,577000000.0,400000000.0,227000000.0,-105000000.0,105000000.0,,92237704.918033,121000000.0,778000000.0,183000000.0,256000000.0,255600000.0,0.47,0.47,121000000.0,121000000.0,121000000.0,121000000.0,121000000.0,1000000.0,122000000.0,44000000.0,-1000000.0,-105000000.0,105000000.0,,183000000.0,201000000.0,,,384000000.0,577000000.0,961000000.0,937000000.0,LNT,29000000.0,29000000.0,,29000000.0,,,16000000.0,,,173000000.0,173000000.0,,,-29000000.0,,,,,,,,,,,,,,,28000000.0,,,,,,,
530303.030303,0.018939,505000000.0,259000000.0,170000000.0,557000000.0,533000000.0,363000000.0,-99000000.0,99000000.0,,231530303.030303,259000000.0,755000000.0,322000000.0,253800000.0,253500000.0,1.02,1.02,259000000.0,259000000.0,259000000.0,259000000.0,259000000.0,5000000.0,264000000.0,41000000.0,-1000000.0,-99000000.0,99000000.0,,322000000.0,198000000.0,,,520000000.0,557000000.0,1077000000.0,1055000000.0,LNT,28000000.0,28000000.0,,28000000.0,,,14000000.0,,,170000000.0,170000000.0,,,-28000000.0,,,,,,,,,,,,,,,28000000.0,,,,,,,
